2026-05-13 03:37:59 | GraphService | INFO | [Graph] Relationship created: (secretary of state for constitutional affairs)-[was_a_position_within]->(british government)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[typically_contains]->(sweetener)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[typically_contains]->(natural or artificial flavoring)
2026-05-16 00:43:47 | GraphService | DEBUG | [Bi-Temporal] 'may_be_composed_of' has no evolution rules — creating 'may_be' as parallel edge (sweetener → sugar)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created_parallel: (sweetener)-[may_be]->(sugar)
2026-05-16 00:43:47 | GraphService | DEBUG | [Bi-Temporal] 'may_be_composed_of' has no evolution rules — creating 'may_be' as parallel edge (sweetener → high-fructose corn syrup)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created_parallel: (sweetener)-[may_be]->(high-fructose corn syrup)
2026-05-16 00:43:47 | GraphService | DEBUG | [Bi-Temporal] 'may_be_composed_of' has no evolution rules — creating 'may_be' as parallel edge (sweetener → fruit juice)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created_parallel: (sweetener)-[may_be]->(fruit juice)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship reinforced: (sugar substitutes)-[are_used_in]->(diet drinks)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[may_contain]->(caffeine)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[may_contain]->(colorings)
2026-05-16 00:43:47 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[may_contain]->(preservatives)
2026-05-16 00:46:25 | GraphService | INFO | [Graph] Relationship created: (rubicon drinks ltd)-[is_based_in]->(milton keynes)
2026-05-16 00:46:25 | GraphService | INFO | [Graph] Relationship created: (rubicon drinks ltd)-[specializes_in]->(exotic soft drinks)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[may_contain]->(sugar)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[may_contain]->(artificial sweeteners)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[comes_in]->(still varieties)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (soft drink)-[comes_in]->(sparkling varieties)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (a.g. barr plc)-[bottles_and_distributes_within]->(soft drink)
2026-05-16 00:46:26 | GraphService | INFO | [Graph] Relationship created: (a.g. barr plc)-[operates_distribution_within]->(united kingdom)
2026-05-16 00:49:20 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[is_a_type_of]->(spanish)
2026-05-16 00:49:20 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[is_similar_to]->(sangría)
2026-05-16 00:49:20 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[consists_of_mixed_with]->(red wine)
2026-05-16 00:49:20 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[consists_of_mixed_with]->(peaches)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[consists_of_mixed_with]->(lemons)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[consists_of_mixed_with]->(sugar)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[consists_of_mixed_with]->(cinnamon)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (zurracapote)-[is_traditionally_left_to_steep_for]->(several days)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (recipes)-[may_call_for_the_addition_of]->(other alcoholic beverages)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (recipes)-[may_call_for_the_addition_of]->(juices)
2026-05-16 00:49:21 | GraphService | INFO | [Graph] Relationship created: (recipes)-[may_call_for_the_addition_of]->(fruit extracts)
2026-05-16 00:51:00 | GraphService | INFO | [Graph] Relationship created: (gin pennant)-[is_a_type_of]->(maritime flag)
2026-05-16 00:51:00 | GraphService | INFO | [Graph] Relationship created: (gin pennant)-[is_flown_aboard]->(ship)
2026-05-16 00:51:00 | GraphService | INFO | [Graph] Relationship created: (gin pennant)-[indicates]->(open invitation)
2026-05-16 00:51:00 | GraphService | INFO | [Graph] Relationship created: (open invitation)-[is_directed_to]->(officers)
2026-05-16 00:51:01 | GraphService | INFO | [Graph] Relationship created: (open invitation)-[allows_access_for]->(drinks)
2026-05-16 00:52:14 | GraphService | INFO | [Graph] Relationship created: (london international documentary festival (lidf))-[takes_place_during]->(march and april)
2026-05-16 00:52:14 | GraphService | INFO | [Graph] Relationship created: (london international documentary festival (lidf))-[occurs]->(every year)
2026-05-16 00:52:14 | GraphService | INFO | [Graph] Relationship created: (london international documentary festival (lidf))-[is_presented_in_association_with]->(london review of books)
2026-05-16 00:53:20 | GraphService | INFO | [Graph] Relationship created: (docville)-[is_set_in]->(leuven)
2026-05-16 00:53:20 | GraphService | INFO | [Graph] Relationship created: (leuven)-[is_located_within]->(belgium)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (chagrin documentary film festival)-[is_based_in]->(chagrin falls, ohio)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (chagrin documentary film festival)-[debuted_in]->(2010)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (2010)-[featured]->(93 films)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (2010)-[had_an_attendance_of]->(1,800 attendees)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (93 films)-[showed_in_venues_throughout]->(village)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (2015)-[had_an_attendance_of]->(almost 7,000 attendees)
2026-05-16 00:56:02 | GraphService | INFO | [Graph] Relationship created: (2015)-[featured]->(less than 70 films)
2026-05-16 01:00:10 | GraphService | INFO | [Graph] Relationship created: (london review of books (lrb))-[is_described_as_being]->(british)
2026-05-16 01:00:10 | GraphService | INFO | [Graph] Relationship created: (london review of books (lrb))-[is_a_journal]->(literary essays)
2026-05-16 01:00:10 | GraphService | INFO | [Graph] Relationship created: (london review of books (lrb))-[is_published_at_the_frequency]->(fortnightly)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[is_also_known_as]->(the komas freedom film festival (fff))
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[takes_place_in]->(malaysia)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[was_established_in]->(2003)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[adopts_themes_from]->(universal declaration of human rights (udhr))
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[is_a_type_of]->(documentary film festival)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (freedomfilmfest)-[pioneered]->(documentary film competition method)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (documentary film competition method)-[encourages]->(first-time film makers)
2026-05-16 01:02:29 | GraphService | INFO | [Graph] Relationship created: (first-time film makers)-[can_turn_winning_proposals_into]->(films)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[is_published_by]->(wiley-blackwell)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[is_published_on_behalf]->(british psychological society)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(social cognition)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(attitudes)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(group processes)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(social influence)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(intergroup relations)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(self and identity)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(nonverbal communication)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(social psychological aspects of affect and emotion)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[publishes_papers_on]->(language and discourse)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[was_established_as]->(british journal of social and clinical psychology)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[obtained_its_current_title_in]->(1981)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[has_an_impact_factor_reported_by]->(journal citation reports)
2026-05-16 01:09:02 | GraphService | INFO | [Graph] Relationship created: (british journal of social psychology)-[had_an_impact_factor_in]->(2010)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (thomas gordon)-[copublished_the_periodical_with]->(john trenchard)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (cato's letters)-[condemned]->(corruption)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (cato's letters)-[condemned]->(lack of morality)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (cato's letters)-[warned_against]->(tyranny)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (cato's letters)-[were_published_as]->(essays on liberty, civil and religious)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (essays on liberty, civil and religious)-[were_first_published_in]->(london journal)
2026-05-16 01:12:40 | GraphService | INFO | [Graph] Relationship created: (essays on liberty, civil and religious)-[were_later_published_in]->(british journal)
2026-05-16 01:12:41 | GraphService | INFO | [Graph] Relationship created: (essays on liberty, civil and religious)-[became_a_cornerstone_of]->(commonwealth man tradition)
2026-05-16 01:12:41 | GraphService | INFO | [Graph] Relationship created: (essays on liberty, civil and religious)-[were_influential_in_shaping_the_ideas_of]->(country party)
2026-05-16 01:12:41 | GraphService | INFO | [Graph] Relationship created: (republicanism)-[was_shaped_in]->(britain)
2026-05-16 01:12:41 | GraphService | INFO | [Graph] Relationship created: (republicanism)-[was_especially_influential_in]->(american colonies)
2026-05-16 01:12:41 | GraphService | INFO | [Graph] Relationship created: (american colonies)-[led_up_to]->(american revolution)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[is_held_in]->(new haven)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[is_held_in]->(connecticut)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[occurs_over_a_period_of]->(weekend)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[occurs_in]->(june)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[takes_place_at]->(yale university's whitney humanities center auditorium)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (new haven documentary film festival (nhdocs))-[takes_place_at]->(new haven free public library)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (filmmakers)-[are_the_source_of_content_for]->(new haven documentary film festival (nhdocs))
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (charles musser)-[cofounded]->(gorman bechard)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (charles musser)-[cofounded]->(jacob bricca)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (charles musser)-[cofounded]->(lisa molomot)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (gorman bechard)-[cofounded]->(jacob bricca)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (gorman bechard)-[cofounded]->(lisa molomot)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (jacob bricca)-[cofounded]->(lisa molomot)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (filmmakers)-[gathered_at]->(big sky documentary film festival)
2026-05-16 01:15:52 | GraphService | DEBUG | [Bi-Temporal] 'are_the_source_of_content_for' has no evolution rules — creating 'created' as parallel edge (filmmakers → new haven documentary film festival (nhdocs))
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created_parallel: (filmmakers)-[created]->(new haven documentary film festival (nhdocs))
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (big sky documentary film festival)-[inspired_the_creation_of]->(new haven documentary film festival (nhdocs))
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (2014)-[was_the_launch_year_for]->(new haven documentary film festival (nhdocs))
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (charles musser)-[showed_a_documentary_in]->(documentaries)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (gorman bechard)-[showed_a_documentary_in]->(documentaries)
2026-05-16 01:15:52 | GraphService | INFO | [Graph] Relationship created: (jacob bricca)-[showed_a_documentary_in]->(documentaries)
